,timestamp,x,y,z,w,roll,pitch,yaw
204,192495382417,-0.509338,0.181946,0.7609859999999999,0.358215,1.4734994837186663,1.132673774577683,1.3562709463766458
205,192495403450,-0.5092770000000001,0.18145799999999998,0.761169,0.358093,1.474592837216059,1.1319663639601925,1.3584757570527226
206,192495424708,-0.509338,0.180481,0.761658,0.357483,1.4763745684147778,1.1311928887328233,1.3621053701773762
207,192495442399,-0.509521,0.180298,0.761658,0.3573,1.4767313155203208,1.1313854627220608,1.3630208927948404
208,192495470964,-0.508728,0.180542,0.762085,0.357483,1.4758129800881683,1.130133985133574,1.360174909603572
209,192495484464,-0.507568,0.17999300000000001,0.762817,0.357849,1.4769354997907678,1.1271292442441192,1.3612912000334583
210,192495502522,-0.50708,0.178345,0.763428,0.358032,1.4809615851535503,1.124251427758329,1.3693916339243433
211,192495523464,-0.507324,0.178101,0.763184,0.358459,1.4821566956496723,1.1244885061643746,1.3723241285183176
212,192495544527,-0.507263,0.17846700000000001,0.762939,0.358765,1.4816177498692615,1.1245578898788442,1.3712209308605623
213,192495562430,-0.5073850000000001,0.178833,0.762878,0.358521,1.480528225758792,1.1252525989448985,1.3689610753311539
214,192495583443,-0.507324,0.17804,0.763306,0.358154,1.4819671770979859,1.1244223688652593,1.3718467629255555
215,192495621581,-0.507141,0.177612,0.7634890000000001,0.358154,1.4828915241069394,1.1234959121532218,1.3736435538150635
216,192495624097,-0.506836,0.177368,0.763672,0.358459,1.4836118659403776,1.1226947673060548,1.3749051612450198
217,192495643417,-0.5063479999999999,0.17724600000000001,0.763794,0.35882600000000003,1.4840518165950531,1.1213598557006013,1.3754463709084832
218,192495664676,-0.505737,0.177002,0.7638550000000001,0.35968,1.4852108161103064,1.1196493871475672,1.377519676403424
219,192495682394,-0.504333,0.176575,0.764221,0.361145,1.4869762050183468,1.116071895054517,1.3802206511671724
220,192495703430,-0.502075,0.17572000000000002,0.764832,0.363281,1.4898909937230527,1.1099524194800532,1.384813468599806
221,192495724667,-0.49926800000000005,0.173767,0.7658689999999999,0.365906,1.4950715208998597,1.101557032960315,1.3941277337907956
222,192495742447,-0.496216,0.17114300000000002,0.766968,0.36908,1.5014036598529716,1.0918793131248863,1.406253090670777
223,192495765028,-0.49316400000000005,0.16809100000000002,0.768066,0.372253,1.50780870372682,1.0815977797254381,1.4189898658888473
224,192495784448,-0.489075,0.163025,0.769897,0.37609899999999996,1.516448865694663,1.0668874140117117,1.4367943984273865
225,192495802522,-0.483887,0.156433,0.772522,0.380249,1.5254600059914267,1.048335244132867,1.4556756653352823
226,192495824981,-0.47766099999999995,0.14941400000000002,0.775146,0.38555900000000004,1.5335519957536647,1.0269597506055415,1.4729824751015168
227,192495844479,-0.470337,0.142273,0.777771,0.391907,1.5404158956771246,1.0031049301121542,1.487884589903171
228,192495862442,-0.461975,0.134827,0.780579,0.398804,1.5462448638441237,0.9768793568640342,1.5008038407461046
229,192495885126,-0.452637,0.126709,0.783569,0.40618899999999997,1.5513512704028334,0.948050977132667,1.5125823377356802
230,192495904684,-0.44262700000000005,0.117249,0.786804,0.413757,1.5559805100089832,0.9166153493230954,1.5240122917497136
231,192495922561,-0.431885,0.106689,0.789734,0.42230200000000007,1.559978826036096,0.8823884667588309,1.534640357969578
232,192495945007,-0.418213,0.09332280000000001,0.7932739999999999,0.43243400000000004,1.5636664038048254,0.8393766346394703,1.5451486318061125
233,192495964717,-0.401978,0.07733150000000001,0.7973020000000001,0.443481,1.5666531084669577,0.7889102404488564,1.554498001406013
234,192495982910,-0.383484,0.059143100000000004,0.8012699999999999,0.45544399999999996,1.568775355975668,0.7320840809702055,1.5619734008706074
235,192496004891,-0.362793,0.0389404,0.804504,0.468567,1.570076676824764,0.6690348751308101,1.5672575090889773
236,192496024553,-0.340088,0.016723599999999998,0.806824,0.482788,1.570689000436915,0.6003486930040777,1.5701922650378348
237,192496043136,-0.315002,-0.00732422,0.8078,0.498108,1.5707799809422067,0.5254712420656769,1.5706888316982937
238,192496064931,-0.288025,-0.0324707,0.807312,0.513916,1.5705453236507005,0.446351819236889,1.5688243533914767
239,192496084572,-0.260193,-0.0585327,0.8049930000000001,0.529907,1.5701694318694734,0.36491866076086177,1.5647958938116076
240,192496102411,-0.231384,-0.0844116,0.800964,0.545593,1.5698123832738546,0.2822858489210805,1.5590064428032298
241,192496124926,-0.201965,-0.109741,0.795837,0.56012,1.5695710594752987,0.19985394144674434,1.5517735153773
242,192496144641,-0.171997,-0.135864,0.789795,0.572754,1.5694697276186536,0.11631352943441818,1.542831395157431
243,192496162440,-0.143799,-0.164124,0.782166,0.583557,1.5694844229157896,0.03340417106290696,1.5320018006938345
